ID_школы;Название_школы;Город;Регион;Ссылка_на_страницу
a5e3d1a0-2393-4bc0-a248-849e4f5faaa5;МАОУ Гимназия им. Александра Александровича Пушкина городского округа Бронницы Московской области;г. Бронницы;;https://uchi.ru/schools/pages/a5e3d1a0-2393-4bc0-a248-849e4f5faaa5
a393ae49-d151-4220-a803-5c72b923ce8c;МБОУ городского округа Балашиха СОШ №29;г. Балашиха;;https://uchi.ru/schools/pages/a393ae49-d151-4220-a803-5c72b923ce8c
ffcfb51b-3eb4-47e0-b4d7-08a462bb8980;МБОУ Гуманитарно-эстетическая гимназия № 11 г. Дубны Московской области;г. Дубна;;https://uchi.ru/schools/pages/ffcfb51b-3eb4-47e0-b4d7-08a462bb8980
7bbad341-f52a-4541-9f44-b86a1dec919b;МАОУ городского округа Долгопрудный СОШ № 16;г. Долгопрудный;;https://uchi.ru/schools/pages/7bbad341-f52a-4541-9f44-b86a1dec919b
c270b8f3-7466-4466-9110-785182eb6f86;МАОУ Заревская СОШ с углубленным изучением отдельных предметов;г. Растуново;;https://uchi.ru/schools/pages/c270b8f3-7466-4466-9110-785182eb6f86
52811619-bf8a-4e8c-883f-0344cf6dccc6;МБОУ г. Пушкино Образовательный комплекс №3;г. Пушкино;;https://uchi.ru/schools/pages/52811619-bf8a-4e8c-883f-0344cf6dccc6
02300cb4-5def-4eb0-8bb9-f1ca4aae3cdc;МБОУ Наро-Фоминская СОШ №5 с углублённым изучением отдельных предметов;г. Наро-Фоминск;;https://uchi.ru/schools/pages/02300cb4-5def-4eb0-8bb9-f1ca4aae3cdc
10c245b0-4b69-4699-8dd9-4262264f33e8;МБОУ Гимназия №1;г. Мытищи;;https://uchi.ru/schools/pages/10c245b0-4b69-4699-8dd9-4262264f33e8
83ed60d3-4f55-4132-a86b-e5e96bbff855;МАОУ СОШ №17 с углубленным изучением отдельных предметов городского округа Щёлково;г. Щелково;;https://uchi.ru/schools/pages/83ed60d3-4f55-4132-a86b-e5e96bbff855
86af5f5a-a9b9-4d57-a069-022cee2a9990;МБОУ городского округа Королёв Московской области Гимназия №17;г. Королев;;https://uchi.ru/schools/pages/86af5f5a-a9b9-4d57-a069-022cee2a9990
83e7fa76-1554-4aa2-a653-d1ba3b4bb342;МБОУ городского округа Балашиха СОШ № 32;г. Балашиха;;https://uchi.ru/schools/pages/83e7fa76-1554-4aa2-a653-d1ba3b4bb342
3721ba91-154d-4a17-8dec-82f4b1f5d817;МБОУ Видновская СОШ № 5 с углублённым изучением отдельных предметов;г. Видное;;https://uchi.ru/schools/pages/3721ba91-154d-4a17-8dec-82f4b1f5d817
f8268cb6-2218-4601-b164-e01f9e5851ab;МБОУ СОШ № 27 г. Химки;г. Химки;;https://uchi.ru/schools/pages/f8268cb6-2218-4601-b164-e01f9e5851ab
a665fa18-8ad0-44cc-a194-85c6f731e739;МАОУ Щёлковская гимназия № 6 городского округа Щёлково;г. Щелково;;https://uchi.ru/schools/pages/a665fa18-8ad0-44cc-a194-85c6f731e739
47df8bc5-ceb1-4acc-8e0b-d8b05d4b7799;МОУ Лицей №12 муниципального образования городской округ Люберцы Московской области;г. Люберцы;;https://uchi.ru/schools/pages/47df8bc5-ceb1-4acc-8e0b-d8b05d4b7799
1eddaff5-7c20-4965-b7e0-d78967753645;МОУ СОШ № 25 им. А. М. Черемухина муниципального образования городской округ Люберцы Московской области;г. Люберцы;;https://uchi.ru/schools/pages/1eddaff5-7c20-4965-b7e0-d78967753645
1185e6bc-58e1-42b0-96ac-cf5a3d1f517d;МБОУ Школа КвантУм имени Героя Советского Союза Василия Фабричнова;г. Звенигород;;https://uchi.ru/schools/pages/1185e6bc-58e1-42b0-96ac-cf5a3d1f517d
dac296ac-d2b6-436c-9092-3919b0fd8cd0;МОУ Лицей №1 г. Подольска;г. Подольск;;https://uchi.ru/schools/pages/dac296ac-d2b6-436c-9092-3919b0fd8cd0
1baf35e6-15ca-470b-abf5-630841261153;МБОУ Одинцовская гимназия №7;г. Одинцово;;https://uchi.ru/schools/pages/1baf35e6-15ca-470b-abf5-630841261153
7890d3ed-12e1-4f49-8bd1-f670bb0a3a40;МОУ СОШ №1;г. Электросталь;;https://uchi.ru/schools/pages/7890d3ed-12e1-4f49-8bd1-f670bb0a3a40
c2eeac46-e5ce-4257-83c9-5dc3127da333;МОУ СОШ № 24 г. Подольска;г. Подольск;;https://uchi.ru/schools/pages/c2eeac46-e5ce-4257-83c9-5dc3127da333
63ab1132-04fe-4693-9f3c-ee55093bcf08;МБОУ Гимназия № 8;г. Коломна;;https://uchi.ru/schools/pages/63ab1132-04fe-4693-9f3c-ee55093bcf08
3d87be98-00f2-4a62-a57d-f8dbf8467585;МОУ Подосинковская СОШ;г. Подосинки;;https://uchi.ru/schools/pages/3d87be98-00f2-4a62-a57d-f8dbf8467585
d0beab17-2d7a-44cc-98a9-eccfd1312f17;МАОУ СОШ №8 городского округа Щёлково;г. Щелково;;https://uchi.ru/schools/pages/d0beab17-2d7a-44cc-98a9-eccfd1312f17
0b55f9de-5c76-408f-9b95-d2ad6169248f;МБОУ СОШ №9;г. Лобня;;https://uchi.ru/schools/pages/0b55f9de-5c76-408f-9b95-d2ad6169248f
9635fd15-d293-4559-889d-ca5ae5b24406;МОУ Синьковская СОШ №2;г. Новосиньково;;https://uchi.ru/schools/pages/9635fd15-d293-4559-889d-ca5ae5b24406
0fefa613-cc4d-49ac-bc8e-9b070a404036;МБОУ городского округа Королев Московской области Гимназия №18 им. И. Я. Илюшина;г. Королев;;https://uchi.ru/schools/pages/0fefa613-cc4d-49ac-bc8e-9b070a404036
946e14ad-c8ba-4133-a6e4-b4befcd2daf0;МБОУ СОШ №24 им. 9-ой Гвардейской Краснознаменной стрелковой дивизии;г. Мытищи;;https://uchi.ru/schools/pages/946e14ad-c8ba-4133-a6e4-b4befcd2daf0
05150422-a693-4a59-b52d-43f45bba08e4;МАОУ Наро-Фоминская СОШ №1;г. Наро-Фоминск;;https://uchi.ru/schools/pages/05150422-a693-4a59-b52d-43f45bba08e4
6d77a894-2aab-4970-b4fe-23c314d63cb3;МБОУ Гимназия № 1 г. о. Краснознаменск;г. Краснознаменск;;https://uchi.ru/schools/pages/6d77a894-2aab-4970-b4fe-23c314d63cb3
49abbe55-0e00-433f-9e3b-7bde40ff8433;МБОУ Городского округа Балашиха СОШ № 4;г. Балашиха;;https://uchi.ru/schools/pages/49abbe55-0e00-433f-9e3b-7bde40ff8433
73bedddf-5c81-4747-875b-b3aae0794891;МОУ Гимназия №17;г. Электросталь;;https://uchi.ru/schools/pages/73bedddf-5c81-4747-875b-b3aae0794891
300bcc84-31cc-446e-a6f5-4708f2b6f4dc;МБОУ СОШ им. В. М. Комарова с углублённым изучением английского языка ЗАТО г. о. Звёздный городок Московской области;г. Звездный городок;;https://uchi.ru/schools/pages/300bcc84-31cc-446e-a6f5-4708f2b6f4dc
d3ec47bb-357d-4719-8193-3b01435a3b9f;МБОУ СОШ №21;г. Сергиев Посад;;https://uchi.ru/schools/pages/d3ec47bb-357d-4719-8193-3b01435a3b9f
8e625a22-85b5-4381-833f-f75dff261daf;МОУ Клишевская СОШ № 12;г. Клишева;;https://uchi.ru/schools/pages/8e625a22-85b5-4381-833f-f75dff261daf
1a56bdb0-8e5d-416c-a98e-6cdd89d008ea;МОУ – СОШ Содружество;г. Высоковск;;https://uchi.ru/schools/pages/1a56bdb0-8e5d-416c-a98e-6cdd89d008ea
8744de1e-bdc6-498d-8697-3950336a490b;МАОУ Домодедовский лицей №3 им. Героя Советского Союза Ю. П. Максимова;г. Домодедово;;https://uchi.ru/schools/pages/8744de1e-bdc6-498d-8697-3950336a490b
ba0b9054-43de-416c-bd5e-f018ac8ed6e5;МБОУ Городского округа Балашиха СОШ № 10;г. Железнодорожный;;https://uchi.ru/schools/pages/ba0b9054-43de-416c-bd5e-f018ac8ed6e5
12bb6f38-56ba-4be9-a7ad-6ea45a0ad0af;МБОУ СОШ № 12 с углубленным изучением отдельных предметов Центр образования;г. Серпухов;;https://uchi.ru/schools/pages/12bb6f38-56ba-4be9-a7ad-6ea45a0ad0af
59ec3627-cd77-4ea4-8ea4-bd03812caef3;МОУ Москворецкая гимназия;г. Воскресенск;;https://uchi.ru/schools/pages/59ec3627-cd77-4ea4-8ea4-bd03812caef3
24376545-9f10-4ff3-9d5c-73992fc93ff8;МАОУ городского округа Балашиха Гимназия №3;г. Балашиха;;https://uchi.ru/schools/pages/24376545-9f10-4ff3-9d5c-73992fc93ff8
7fda3ad0-60e8-4d66-b639-15082b183358;МАОУ Востряковский лицей №1;г. Домодедово;;https://uchi.ru/schools/pages/7fda3ad0-60e8-4d66-b639-15082b183358
12641ad4-6806-4241-b48c-9861d2bfbedd;МОУ Лицей им. Героя Советского Союза Стрельцова Павла Васильевича;г. Воскресенск;;https://uchi.ru/schools/pages/12641ad4-6806-4241-b48c-9861d2bfbedd
a7fab448-8d65-4f39-8d0e-9f14b3b1bb2a;МАОУ Городского округа Балашиха СОШ №14;г. Балашиха;;https://uchi.ru/schools/pages/a7fab448-8d65-4f39-8d0e-9f14b3b1bb2a
7cf0d646-e508-4467-9d74-8a362940f3fb;МОУ СОШ №36 г. Подольска;г. Подольск;;https://uchi.ru/schools/pages/7cf0d646-e508-4467-9d74-8a362940f3fb
543145f9-8f94-4470-9d8e-32bf83d3c264;МОУ СОШ им. А. С. Попова г. о. Власиха Московской области;г. Власиха;;https://uchi.ru/schools/pages/543145f9-8f94-4470-9d8e-32bf83d3c264
2e1604d5-3ec3-47d7-b568-8d9fd3ea7402;МОУ СОШ №53 муниципального образования городской округ Люберцы Московской области;г. Октябрьский;;https://uchi.ru/schools/pages/2e1604d5-3ec3-47d7-b568-8d9fd3ea7402
63337a90-2232-4686-b640-e88097f7c8b6;МОУ СОШ №35 г. Подольска;г. Подольск;;https://uchi.ru/schools/pages/63337a90-2232-4686-b640-e88097f7c8b6
3a1677ce-c221-45be-9f3d-8dfa34297209;МАОУ городского округа Королёв Московской области Гимназия Российская школа;г. Королев;;https://uchi.ru/schools/pages/3a1677ce-c221-45be-9f3d-8dfa34297209
75ad8b26-cad9-4271-a4fd-a8f74b654726;МБОУ СОШ №2;г. Сергиев Посад;;https://uchi.ru/schools/pages/75ad8b26-cad9-4271-a4fd-a8f74b654726
586b1153-3b3c-4683-b3bc-01b05ccaedc5;МБОУ СОШ № 2 г. Шатуры Городского округа Шатура;г. Шатура;;https://uchi.ru/schools/pages/586b1153-3b3c-4683-b3bc-01b05ccaedc5
868e05ca-480a-4336-9ccc-0f775774e66e;МБОУ Одинцовский лицей № 2;г. Одинцово;;https://uchi.ru/schools/pages/868e05ca-480a-4336-9ccc-0f775774e66e
8538d8fc-e063-43c9-9baa-5ee16a8071b2;МОУ Раменская СОШ № 5;г. Раменское;;https://uchi.ru/schools/pages/8538d8fc-e063-43c9-9baa-5ee16a8071b2
05d9591d-23e7-412c-a56f-cde7178c1af0;МБОУ СОШ №15 г. Красногорска;г. Красногорск;;https://uchi.ru/schools/pages/05d9591d-23e7-412c-a56f-cde7178c1af0
e6647b27-039c-4bb2-b598-f8a78f4e73a6;МБОУ НОШ №17 г. Красногорска;г. Красногорск;;https://uchi.ru/schools/pages/e6647b27-039c-4bb2-b598-f8a78f4e73a6
304a1cd1-b87c-4710-86a3-26dd25f96c72;МБОУ СОШ №8 с углубленным изучением отдельных предметов им. Героя Советского Союза А. И. Маркова;г. Чехов;;https://uchi.ru/schools/pages/304a1cd1-b87c-4710-86a3-26dd25f96c72
5858aeda-8024-47f5-986d-f443f89346f7;МБОУ городского округа Балашиха Салтыковская гимназия;г. Балашиха;;https://uchi.ru/schools/pages/5858aeda-8024-47f5-986d-f443f89346f7
baf3b3b4-29d7-4414-9267-bba04a5e87a3;МБОУ городского округа Балашиха СОШ №11 с углубленным изучением отдельных предметов;г. Балашиха;;https://uchi.ru/schools/pages/baf3b3b4-29d7-4414-9267-bba04a5e87a3
192ad707-9d40-4b54-a7a3-1f6539d2ea52;МОУ Раменская СОШ №4;г. Раменское;;https://uchi.ru/schools/pages/192ad707-9d40-4b54-a7a3-1f6539d2ea52
34b2a6a3-f560-4a37-880a-122b58131ddc;МБОУ СОШ №12 г. Красногорска;г. Красногорск;;https://uchi.ru/schools/pages/34b2a6a3-f560-4a37-880a-122b58131ddc
b06ceb05-7fca-4336-ba61-fccadd3819ab;МБОУ Одинцовская лингвистическая гимназия;г. Одинцово;;https://uchi.ru/schools/pages/b06ceb05-7fca-4336-ba61-fccadd3819ab
f6d49338-1968-4377-833b-92d4c7e60b1e;МОУ СОШ №14;г. Электрогорск;;https://uchi.ru/schools/pages/f6d49338-1968-4377-833b-92d4c7e60b1e
26c08d08-a4c7-430e-b95b-f858d745c7ac;МОУ Гимназия № 56 муниципального образования городской округ Люберцы Московской области;г. Красково;;https://uchi.ru/schools/pages/26c08d08-a4c7-430e-b95b-f858d745c7ac
beecfd24-6c52-4cf9-87a3-b09ab927de13;МБОУ Ильинская СОШ;г. Ильинское-Усово;;https://uchi.ru/schools/pages/beecfd24-6c52-4cf9-87a3-b09ab927de13
4b7cb027-a391-4fde-a80d-49a3c37b72bd;МАОУ городского округа Королёв Московской области Лицей №19;г. Королев;;https://uchi.ru/schools/pages/4b7cb027-a391-4fde-a80d-49a3c37b72bd
6bb8ddb2-407b-4fbf-9d35-5fd029ac8001;МБОУ СОШ №12 с углубленным изучением отдельных предметов;г. Жуковский;;https://uchi.ru/schools/pages/6bb8ddb2-407b-4fbf-9d35-5fd029ac8001
20e02565-3f40-4f34-b186-c08dcb6b5f50;МБОУ СОШ № 9 с углублённым изучением иностранных языков г. Дубны Московской области;г. Дубна;;https://uchi.ru/schools/pages/20e02565-3f40-4f34-b186-c08dcb6b5f50
ce61e9c1-d894-4632-a03a-48530009dcd1;МОУ Гимназия №4 г. Подольска;г. Подольск;;https://uchi.ru/schools/pages/ce61e9c1-d894-4632-a03a-48530009dcd1
b074776d-b33e-4a56-b7de-b070f5d45cea;МАОУ Городского округа Балашиха Гимназия №1;г. Железнодорожный;;https://uchi.ru/schools/pages/b074776d-b33e-4a56-b7de-b070f5d45cea
b020b12e-e031-4586-bca0-9348ac603079;МОУ Родниковская СОШ №32;г. Родники;;https://uchi.ru/schools/pages/b020b12e-e031-4586-bca0-9348ac603079
e28bdb63-889a-4575-b7da-b3dc8153a09b;МБОУ Городского округа Балашиха СОШ №12;г. Балашиха;;https://uchi.ru/schools/pages/e28bdb63-889a-4575-b7da-b3dc8153a09b
43d059fa-fec0-449e-b5b3-a20ce24f8f00;МБОУ городского округа Королёв Московской области СОШ № 5;г. Королев;;https://uchi.ru/schools/pages/43d059fa-fec0-449e-b5b3-a20ce24f8f00
7e79e0ba-3092-4f5d-86b9-d0eafe77e74e;МОУ Гимназия №21;г. Электросталь;;https://uchi.ru/schools/pages/7e79e0ba-3092-4f5d-86b9-d0eafe77e74e
8dca1c21-a226-462e-944f-8e66194157cf;МОУ Гимназия городского округа Павловский Посад Московской области;г. Павловский Посад;;https://uchi.ru/schools/pages/8dca1c21-a226-462e-944f-8e66194157cf
ec3c0494-009d-4066-8d6b-ec795e03625c;МБОУ СОШ №14 микрор-на Павшинская пойма г. Красногорска;г. Красногорск;;https://uchi.ru/schools/pages/ec3c0494-009d-4066-8d6b-ec795e03625c
4a76aa01-f7fb-427f-82e1-0f463b5e0304;МОУ Гимназия №1;г. Лыткарино;;https://uchi.ru/schools/pages/4a76aa01-f7fb-427f-82e1-0f463b5e0304
c2b34748-c375-49ca-a6b1-81dad04084ed;МБОУ СОШ №20;г. Путилково;;https://uchi.ru/schools/pages/c2b34748-c375-49ca-a6b1-81dad04084ed
d6ee4f8b-0fb8-45fb-9dc3-137a735546ef;МБОО Лицей им. Героя Советского Союза Б. Н. Еряшева городского округа Фрязино Московской области;г. Фрязино;;https://uchi.ru/schools/pages/d6ee4f8b-0fb8-45fb-9dc3-137a735546ef
